#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000000 0.000000 0.000000 0.000000 
 0.000030 0.000000 0.000030 0.000001 
 0.000060 0.000000 0.000060 0.000000 
 0.000090 0.000000 0.000090 0.000000 
 0.000120 0.000000 0.000120 0.000000 
 0.000150 0.000000 0.000150 0.000003 
 0.000180 0.000000 0.000180 0.000001 
 0.000210 0.000000 0.000210 0.000001 
 0.000240 0.000000 0.000240 0.000000 
 0.000270 0.000000 0.000270 0.000003 
 0.000300 0.000000 0.000300 0.000001 
 0.000330 0.000000 0.000330 0.000001 
 0.000360 0.000000 0.000360 0.000005 
 0.000390 0.000000 0.000390 0.000003 
 0.000420 0.000000 0.000420 0.000001 
 0.000450 0.000000 0.000450 0.000002 
 0.000480 0.000000 0.000480 0.000000 
 0.000510 0.000000 0.000510 0.000004 
 0.000540 0.000000 0.000540 0.000002 
 0.000570 0.000000 0.000570 0.000006 
 0.000600 0.000000 0.000600 0.000004 
 0.000630 0.000000 0.000630 0.000006 
 0.000660 0.000000 0.000660 0.000005 
 0.000690 0.000000 0.000690 0.000012 
 0.000720 0.000000 0.000720 0.000004 
 0.000750 0.000000 0.000750 0.000007 
 0.000780 0.000000 0.000780 0.000002 
 0.000810 0.000000 0.000810 0.000003 
 0.000840 0.000000 0.000840 0.000004 
 0.000870 0.000000 0.000870 0.000010 
 0.000900 0.000000 0.000900 0.000006 
 0.000930 0.000000 0.000930 0.000007 
 0.000960 0.000000 0.000960 0.000002 
 0.000990 0.000000 0.000990 0.000005 
 0.001020 0.000000 0.001020 0.000004 
 0.001050 0.000000 0.001050 0.000006 
 0.001080 0.000000 0.001080 0.000006 
 0.001110 0.000000 0.001110 0.000006 
 0.001140 0.000000 0.001140 0.000003 
 0.001170 0.000000 0.001170 0.000013 
 0.001200 0.000000 0.001200 0.000009 
 0.001230 0.000000 0.001230 0.000012 
 0.001260 0.000000 0.001260 0.000018 
 0.001290 0.000000 0.001290 0.000007 
 0.001320 0.000000 0.001320 0.000008 
 0.001350 0.000000 0.001350 0.000003 
 0.001380 0.000000 0.001380 0.000005 
 0.001410 0.000000 0.001410 0.000005 
 0.001440 0.000000 0.001440 0.000010 
 0.001470 0.000000 0.001470 0.000009 
 0.001500 0.000000 0.001500 0.000008 
 0.001530 0.000000 0.001530 0.000007 
 0.001560 0.000000 0.001560 0.000007 
 0.001590 0.000000 0.001590 0.000008 
 0.001620 0.000000 0.001620 0.000016 
