#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000000 0.000000 0.000000 0.000018 
 0.000030 0.000000 0.000030 0.000074 
 0.000060 0.000000 0.000060 0.000100 
 0.000090 0.000000 0.000090 0.000162 
 0.000120 0.000000 0.000120 0.000208 
 0.000150 0.000000 0.000150 0.000216 
 0.000180 0.000000 0.000180 0.000248 
 0.000210 0.000000 0.000210 0.000290 
 0.000240 0.000000 0.000240 0.000256 
 0.000270 0.000000 0.000270 0.000342 
 0.000300 0.000000 0.000300 0.000302 
 0.000330 0.000000 0.000330 0.000300 
 0.000360 0.000000 0.000360 0.000372 
 0.000390 0.000000 0.000390 0.000384 
 0.000420 0.000000 0.000420 0.000474 
 0.000450 0.000000 0.000450 0.000436 
 0.000480 0.000000 0.000480 0.000464 
 0.000510 0.000000 0.000510 0.000472 
 0.000540 0.000000 0.000540 0.000506 
 0.000570 0.000000 0.000570 0.000558 
 0.000600 0.000000 0.000600 0.000530 
 0.000630 0.000000 0.000630 0.000606 
 0.000660 0.000000 0.000660 0.000556 
 0.000690 0.000000 0.000690 0.000630 
 0.000720 0.000000 0.000720 0.000652 
 0.000750 0.000000 0.000750 0.000688 
 0.000780 0.000000 0.000780 0.000692 
 0.000810 0.000000 0.000810 0.000764 
 0.000840 0.000000 0.000840 0.000756 
 0.000870 0.000000 0.000870 0.000818 
 0.000900 0.000000 0.000900 0.000828 
 0.000930 0.000000 0.000930 0.000842 
 0.000960 0.000000 0.000960 0.000916 
 0.000990 0.000000 0.000990 0.000944 
 0.001020 0.000000 0.001020 0.000874 
 0.001050 0.000000 0.001050 0.001038 
 0.001080 0.000000 0.001080 0.000992 
 0.001110 0.000000 0.001110 0.001050 
 0.001140 0.000000 0.001140 0.001076 
 0.001170 0.000000 0.001170 0.001136 
 0.001200 0.000000 0.001200 0.001140 
 0.001230 0.000000 0.001230 0.001176 
 0.001260 0.000002 0.001260 0.001294 
 0.001290 0.000000 0.001290 0.001222 
 0.001320 0.000002 0.001320 0.001300 
 0.001350 0.000000 0.001350 0.001378 
 0.001380 0.000000 0.001380 0.001390 
 0.001410 0.000000 0.001410 0.001450 
 0.001440 0.000002 0.001440 0.001540 
 0.001470 0.000000 0.001470 0.001476 
 0.001500 0.000000 0.001500 0.001542 
