#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000000 0.000000 0.000000 0.000011 
 0.000030 0.000000 0.000030 0.000039 
 0.000060 0.000000 0.000060 0.000056 
 0.000090 0.000000 0.000090 0.000084 
 0.000120 0.000000 0.000120 0.000109 
 0.000150 0.000000 0.000150 0.000127 
 0.000180 0.000000 0.000180 0.000158 
 0.000210 0.000000 0.000210 0.000179 
 0.000240 0.000000 0.000240 0.000200 
 0.000270 0.000000 0.000270 0.000228 
 0.000300 0.000000 0.000300 0.000246 
 0.000330 0.000000 0.000330 0.000282 
 0.000360 0.000000 0.000360 0.000288 
 0.000390 0.000000 0.000390 0.000304 
 0.000420 0.000000 0.000420 0.000315 
 0.000450 0.000000 0.000450 0.000339 
 0.000480 0.000000 0.000480 0.000338 
 0.000510 0.000000 0.000510 0.000354 
 0.000540 0.000000 0.000540 0.000361 
 0.000570 0.000000 0.000570 0.000381 
 0.000600 0.000000 0.000600 0.000385 
 0.000630 0.000000 0.000630 0.000393 
 0.000660 0.000000 0.000660 0.000379 
 0.000690 0.000000 0.000690 0.000394 
 0.000720 0.000000 0.000720 0.000394 
 0.000750 0.000000 0.000750 0.000415 
 0.000780 0.000000 0.000780 0.000402 
 0.000810 0.000000 0.000810 0.000429 
 0.000840 0.000000 0.000840 0.000402 
 0.000870 0.000000 0.000870 0.000419 
 0.000900 0.000000 0.000900 0.000423 
 0.000930 0.000000 0.000930 0.000422 
 0.000960 0.000000 0.000960 0.000422 
 0.000990 0.000000 0.000990 0.000441 
 0.001020 0.000000 0.001020 0.000421 
 0.001050 0.000000 0.001050 0.000432 
 0.001080 0.000000 0.001080 0.000432 
 0.001110 0.000000 0.001110 0.000434 
 0.001140 0.000000 0.001140 0.000438 
 0.001170 0.000000 0.001170 0.000421 
 0.001200 0.000000 0.001200 0.000445 
 0.001230 0.000000 0.001230 0.000434 
 0.001260 0.000000 0.001260 0.000448 
 0.001290 0.000000 0.001290 0.000442 
 0.001320 0.000000 0.001320 0.000448 
 0.001350 0.000000 0.001350 0.000457 
 0.001380 0.000000 0.001380 0.000450 
 0.001410 0.000000 0.001410 0.000465 
 0.001440 0.000000 0.001440 0.000456 
 0.001470 0.000000 0.001470 0.000474 
 0.001500 0.000000 0.001500 0.000461 
 0.001530 0.000000 0.001530 0.000481 
 0.001560 0.000000 0.001560 0.000467 
 0.001590 0.000000 0.001590 0.000494 
 0.001620 0.000000 0.001620 0.000504 
 0.001650 0.000000 0.001650 0.000488 
 0.001680 0.000000 0.001680 0.000504 
 0.001710 0.000000 0.001710 0.000501 
 0.001740 0.000000 0.001740 0.000521 
 0.001770 0.000000 0.001770 0.000532 
 0.001800 0.000000 0.001800 0.000529 
 0.001830 0.000000 0.001830 0.000539 
 0.001860 0.000000 0.001860 0.000547 
 0.001890 0.000000 0.001890 0.000559 
 0.001920 0.000000 0.001920 0.000573 
 0.001950 0.000000 0.001950 0.000576 
 0.001980 0.000000 0.001980 0.000573 
 0.002010 0.000000 0.002010 0.000604 
 0.002040 0.000000 0.002040 0.000615 
 0.002070 0.000000 0.002070 0.000620 
 0.002100 0.000000 0.002100 0.000615 
 0.002130 0.000000 0.002130 0.000637 
 0.002160 0.000000 0.002160 0.000648 
 0.002190 0.000000 0.002190 0.000649 
 0.002220 0.000000 0.002220 0.000659 
 0.002250 0.000000 0.002250 0.000671 
 0.002280 0.000000 0.002280 0.000679 
 0.002310 0.000000 0.002310 0.000693 
 0.002340 0.000000 0.002340 0.000679 
 0.002370 0.000000 0.002370 0.000717 
 0.002400 0.000000 0.002400 0.000700 
 0.002430 0.000000 0.002430 0.000701 
 0.002460 0.000000 0.002460 0.000734 
 0.002490 0.000000 0.002490 0.000721 
 0.002520 0.000000 0.002520 0.000740 
 0.002550 0.000000 0.002550 0.000745 
 0.002580 0.000000 0.002580 0.000741 
 0.002610 0.000000 0.002610 0.000751 
 0.002640 0.000000 0.002640 0.000742 
 0.002670 0.000000 0.002670 0.000766 
 0.002700 0.000000 0.002700 0.000764 
 0.002730 0.000000 0.002730 0.000770 
 0.002760 0.000000 0.002760 0.000767 
 0.002790 0.000000 0.002790 0.000773 
